SquareFeet,Bedrooms,Bathrooms,YearBuilt,Price,state_Rural,state_Suburb,state_Urban,0
1502,2,1,2021,94130.39,0,1,0,1
2744,5,2,2014,288048.8,0,1,0,1
2471,5,1,2015,378171.4,0,1,0,1
1893,3,1,1964,163193.0,0,1,0,1
1257,4,1,1964,161257.14,0,1,0,1
1120,3,1,2008,165662.75,0,1,0,1
1053,2,2,1971,43639.117,0,1,0,1
2018,2,3,1979,195827.86,0,1,0,1
2354,4,1,1974,242161.28,0,1,0,1
2778,3,2,1983,347405.06,0,1,0,1
2012,3,3,1959,254259.23,0,1,0,1
1186,2,2,1995,171067.64,0,1,0,1
1655,3,3,2011,229225.53,0,1,0,1
1261,5,2,1988,164113.83,0,1,0,1
2723,3,2,1951,265314.75,0,1,0,1
2923,3,2,1958,345776.28,0,1,0,1
1998,2,3,2009,256245.08,0,1,0,1
2781,4,1,1960,322826.47,0,1,0,1
1826,4,3,1970,221960.31,0,1,0,1
1071,2,1,1957,201216.56,0,1,0,1
1702,3,3,1964,233203.19,0,1,0,1
1891,5,3,2020,237686.11,0,1,0,1
2789,5,2,1961,246628.02,0,1,0,1
1252,2,1,1953,281879.9,0,1,0,1
1464,4,2,2007,229353.72,0,1,0,1
2827,2,3,1990,299611.53,0,1,0,1
1980,3,3,1971,215799.94,0,1,0,1
1803,4,1,1969,179287.6,0,1,0,1
1629,4,2,2014,179365.66,0,1,0,1
1969,5,1,2016,290435.88,0,1,0,1
2316,4,1,1979,238032.25,0,1,0,1
1796,3,2,1973,214568.02,0,1,0,1
2459,3,2,2009,226787.3,0,1,0,1
2810,3,2,2021,341327.62,0,1,0,1
1460,2,3,1958,164937.9,0,1,0,1
2044,2,1,1951,258654.12,0,1,0,1
1063,4,2,1958,197643.66,0,1,0,1
1026,5,1,2019,206669.02,0,1,0,1
1837,5,1,1968,205935.34,0,1,0,1
1830,5,1,1998,196297.5,0,1,0,1
1917,2,2,2004,170041.28,0,1,0,1
1783,2,2,1982,197295.95,0,1,0,1
1949,2,2,2016,198708.3,0,1,0,1
2053,4,2,2002,166792.12,0,1,0,1
1044,5,3,1950,185516.95,0,1,0,1
2810,5,2,1976,266085.88,0,1,0,1
2450,3,3,1965,174168.78,0,1,0,1
1691,2,1,2015,278434.84,0,1,0,1
1581,2,3,2010,144219.97,0,1,0,1
2139,4,1,2014,211877.28,0,1,0,1
2358,2,2,1976,313696.6,0,1,0,1
1147,5,1,1988,189382.9,0,1,0,1
1387,4,3,2004,82390.1,0,1,0,1
2873,3,1,1963,266012.66,0,1,0,1
2700,2,3,1979,184398.97,0,1,0,1
2323,2,1,2006,191682.14,0,1,0,1
2825,2,3,1979,313663.88,0,1,0,1
1648,4,1,1985,123757.4,0,1,0,1
1617,5,1,1999,165863.73,0,1,0,1
1579,2,1,2003,252196.84,0,1,0,1
1383,3,2,1999,164128.28,0,1,0,1
2876,2,2,1978,181776.42,0,1,0,1
2362,2,2,2021,266340.4,0,1,0,1
1287,3,2,2001,113367.336,0,1,0,1
1186,5,1,1950,130258.28,0,1,0,1
2907,2,2,1979,348050.1,0,1,0,1
2887,4,3,2018,415164.66,0,1,0,1
1143,4,2,1989,90531.414,0,1,0,1
1244,4,2,1963,75114.234,0,1,0,1
1926,3,3,1965,175193.06,0,1,0,1
2130,3,1,2014,174965.52,0,1,0,1
1906,2,3,2009,238660.22,0,1,0,1
1886,5,3,1965,200694.3,0,1,0,1
1340,4,2,2013,165860.17,0,1,0,1
2350,5,1,2008,347488.1,0,1,0,1
2433,4,3,1965,166590.0,0,1,0,1
1305,3,2,1970,116721.12,0,1,0,1
2248,5,3,2019,242807.16,0,1,0,1
1991,5,3,1985,238593.25,0,1,0,1
1617,5,3,2013,191072.19,0,1,0,1
2409,3,3,2018,269849.8,0,1,0,1
2641,4,2,2017,346118.2,0,1,0,1
2131,4,3,1975,276684.34,0,1,0,1
1492,2,3,1995,206710.03,0,1,0,1
1011,4,2,1975,163697.12,0,1,0,1
1194,4,1,2021,108453.3,0,1,0,1
1794,2,1,2009,181410.14,0,1,0,1
1181,4,2,1951,139816.81,0,1,0,1
2701,5,3,2012,288781.78,0,1,0,1
2404,2,2,2000,268137.9,0,1,0,1
1777,2,1,1953,139427.11,0,1,0,1
1807,4,1,1986,208778.19,0,1,0,1
2760,3,1,2000,328078.78,0,1,0,1
2397,3,3,1965,230954.67,0,1,0,1
2743,4,2,1984,308229.94,0,1,0,1
1467,5,1,2005,138348.1,0,1,0,1
1753,3,3,1952,197965.67,0,1,0,1
1362,5,3,1990,270541.97,0,1,0,1
2306,2,3,1977,225576.73,0,1,0,1
2576,4,1,1978,267761.56,0,1,0,1
1161,3,3,1958,230757.48,0,1,0,1
2624,5,3,2018,277489.8,0,1,0,1
2447,5,1,1961,226541.4,0,1,0,1
2096,2,2,2004,229008.14,0,1,0,1
1200,5,2,2011,154658.25,0,1,0,1
1504,2,1,1977,127781.516,0,1,0,1
2761,3,2,1968,335445.66,0,1,0,1
2711,3,2,1980,327623.56,0,1,0,1
1787,5,3,1959,164750.45,0,1,0,1
2062,3,1,1950,224720.81,0,1,0,1
2458,4,1,2013,199573.23,0,1,0,1
2409,3,1,1998,235288.77,0,1,0,1
2694,4,1,2019,262221.56,0,1,0,1
1523,3,2,1954,218760.31,0,1,0,1
1621,3,3,1951,203814.3,0,1,0,1
1845,2,3,1956,152927.61,0,1,0,1
2892,3,2,1969,244763.6,0,1,0,1
1673,3,2,1962,170156.9,0,1,0,1
1313,5,1,1965,205368.89,0,1,0,1
2708,5,3,1993,293454.97,0,1,0,1
1638,2,3,1951,121689.33,0,1,0,1
1847,4,1,1988,288401.2,0,1,0,1
2980,2,1,1988,268393.0,0,1,0,1
2119,5,2,1971,195098.62,0,1,0,1
1147,3,2,2005,77839.03,0,1,0,1
1293,4,1,1962,197023.17,0,1,0,1
1194,4,3,2017,85998.695,0,1,0,1
1662,5,1,1951,126281.62,0,1,0,1
1479,5,2,1993,135797.0,0,1,0,1
1122,5,3,1969,241668.55,0,1,0,1
1698,3,2,1957,149545.95,0,1,0,1
1660,2,3,2000,133018.11,0,1,0,1
2741,4,2,1982,270742.2,0,1,0,1
1395,5,1,1963,53380.285,0,1,0,1
2360,4,2,1975,248555.28,0,1,0,1
1316,3,2,1956,121100.805,0,1,0,1
2823,4,2,2006,343107.1,0,1,0,1
2579,5,3,2003,263301.66,0,1,0,1
2424,3,2,2019,283022.34,0,1,0,1
1555,4,1,2020,279796.3,0,1,0,1
2796,2,1,2018,284453.78,0,1,0,1
1854,5,3,1985,309724.56,0,1,0,1
1767,2,1,1977,250510.5,0,1,0,1
2914,5,2,2000,311779.66,0,1,0,1
1864,2,3,1952,203157.9,0,1,0,1
1784,2,1,1976,228886.88,0,1,0,1
1189,5,3,2013,125583.34,0,1,0,1
2747,4,1,2014,255500.22,0,1,0,1
2224,2,2,1961,304181.22,0,1,0,1
1325,4,3,1986,255517.22,0,1,0,1
2534,2,3,1961,220465.7,0,1,0,1
2985,4,2,1966,317022.25,0,1,0,1
1836,3,3,1994,235581.72,0,1,0,1
1730,3,1,1988,202327.03,0,1,0,1
1071,3,1,1972,117680.984,0,1,0,1
2270,2,3,1987,131909.6,0,1,0,1
1939,5,2,2021,197583.11,0,1,0,1
2878,4,2,1987,361266.44,0,1,0,1
2610,5,1,2012,338918.56,0,1,0,1
2753,4,3,2003,287006.78,0,1,0,1
1610,3,1,1959,213900.8,0,1,0,1
1192,4,2,1991,244764.62,0,1,0,1
1705,2,1,1974,144909.69,0,1,0,1
1946,4,1,1965,249494.83,0,1,0,1
2696,3,3,1989,290435.62,0,1,0,1
2698,4,3,1959,319568.75,0,1,0,1
2498,3,1,1956,328371.03,0,1,0,1
2227,2,2,1975,230756.55,0,1,0,1
2702,5,1,1962,261648.44,0,1,0,1
1684,5,3,1996,209389.62,0,1,0,1
2932,5,3,2019,303510.22,0,1,0,1
2109,4,3,1989,211222.84,0,1,0,1
1876,3,2,1995,146489.48,0,1,0,1
2877,3,1,1979,412334.84,0,1,0,1
1210,2,2,1974,73952.4,0,1,0,1
2223,3,3,1971,262436.94,0,1,0,1
1626,2,3,1961,115228.77,0,1,0,1
2049,4,1,1961,253997.92,0,1,0,1
2942,3,1,1969,278865.94,0,1,0,1
2043,5,1,2009,278031.38,0,1,0,1
1439,4,2,2017,223102.03,0,1,0,1
1210,4,1,2009,165232.1,0,1,0,1
1434,4,3,1992,226039.9,0,1,0,1
1805,2,3,1965,162966.17,0,1,0,1
1426,5,2,1973,101548.15,0,1,0,1
2298,5,2,1973,211940.55,0,1,0,1
2471,2,2,1987,244755.3,0,1,0,1
1901,2,3,1984,248572.98,0,1,0,1
2907,3,3,1966,335844.3,0,1,0,1
1741,2,1,2013,241880.16,0,1,0,1
2961,5,1,2016,316113.72,0,1,0,1
2243,5,2,1977,288720.38,0,1,0,1
2890,3,2,2011,273072.5,0,1,0,1
2966,2,3,2007,325214.16,0,1,0,1
1266,2,3,1973,116815.18,0,1,0,1
2931,3,1,2009,240291.16,0,1,0,1
2689,4,1,2014,295541.78,0,1,0,1
2893,5,3,1951,280936.16,0,1,0,1
2652,4,3,1977,291341.84,0,1,0,1
1045,5,1,1950,183783.62,0,1,0,1
2912,4,2,1988,337628.6,0,1,0,1
2589,5,1,1977,275219.53,0,1,0,1
2976,3,2,2003,287953.84,0,1,0,1
2653,5,3,1996,372519.44,0,1,0,1
1522,2,3,2008,139199.1,0,1,0,1
2461,5,1,1993,223149.53,0,1,0,1
1428,3,1,1985,207591.19,0,1,0,1
2521,4,1,1964,269248.62,0,1,0,1
2077,5,3,1983,210266.83,0,1,0,1
1864,3,3,1955,172459.53,0,1,0,1
1333,5,1,1987,136478.89,0,1,0,1
1797,2,1,1977,228573.95,0,1,0,1
1272,5,1,1950,284623.9,0,1,0,1
1962,4,2,1990,163628.3,0,1,0,1
2437,4,2,1966,347674.5,0,1,0,1
1946,5,2,1960,278366.3,0,1,0,1
1357,2,3,1957,155229.53,0,1,0,1
1617,2,3,2013,145945.6,0,1,0,1
2582,2,3,2009,313530.6,0,1,0,1
1575,3,3,2001,167450.6,0,1,0,1
2269,4,2,1989,327732.66,0,1,0,1
2343,4,3,2017,290633.0,0,1,0,1
1216,2,1,2021,198390.9,0,1,0,1
2301,4,1,1952,279250.12,0,1,0,1
2872,3,2,1996,317461.66,0,1,0,1
2008,4,1,1959,265940.94,0,1,0,1
1329,3,3,1951,142232.92,0,1,0,1
2464,4,3,1951,274319.3,0,1,0,1
2329,2,2,1958,232145.89,0,1,0,1
1741,3,2,2009,278677.62,0,1,0,1
1819,4,2,2002,265025.8,0,1,0,1
2771,4,3,1970,256183.12,0,1,0,1
1948,3,3,1967,237734.05,0,1,0,1
1929,5,2,1961,141156.56,0,1,0,1
1643,3,2,1956,131385.92,0,1,0,1
1501,5,1,2012,206455.6,0,1,0,1
2536,4,2,2000,245602.17,0,1,0,1
1477,3,3,2010,146596.08,0,1,0,1
2788,4,2,1978,350051.22,0,1,0,1
2969,3,1,1957,303589.3,0,1,0,1
2567,4,3,1957,300674.7,0,1,0,1
1507,2,3,2003,276324.28,0,1,0,1
2436,2,2,2014,273146.75,0,1,0,1
2054,3,2,1991,232153.83,0,1,0,1
1420,5,3,2007,179829.05,0,1,0,1
2552,4,3,2018,296598.53,0,1,0,1
2574,4,2,1956,260377.86,0,1,0,1
1303,2,2,1999,162728.19,0,1,0,1
2967,3,1,2016,344149.88,0,1,0,1
2226,5,1,1992,177646.1,0,1,0,1
1107,2,2,1970,65279.73,0,1,0,1
1267,4,1,1950,162299.27,0,1,0,1
2827,5,2,2008,358425.72,0,1,0,1
2113,5,2,2010,277156.4,0,1,0,1
1254,4,1,2003,159293.75,0,1,0,1
2478,4,2,2007,225403.62,0,1,0,1
1252,4,2,2012,96002.95,0,1,0,1
1256,4,3,1991,103906.625,0,1,0,1
1581,4,3,1978,161170.31,0,1,0,1
2067,3,2,2010,183230.88,0,1,0,1
2687,4,1,1980,234289.53,0,1,0,1
1597,2,3,2004,153593.92,0,1,0,1
1606,3,2,2002,144352.47,0,1,0,1
2784,5,1,1953,178488.8,0,1,0,1
2993,3,3,1977,355628.5,0,1,0,1
2252,3,1,2015,227646.36,0,1,0,1
1861,4,3,2021,172690.9,0,1,0,1
1404,5,1,2008,150505.7,0,1,0,1
2782,3,3,1975,315510.03,0,1,0,1
2564,2,1,2007,327182.34,0,1,0,1
2184,4,3,2016,357523.44,0,1,0,1
1746,2,1,2006,237879.61,0,1,0,1
2140,4,3,1978,149992.2,0,1,0,1
2510,3,1,1971,261561.25,0,1,0,1
2973,3,1,2006,273005.44,0,1,0,1
2444,5,3,2019,268583.5,0,1,0,1
1721,2,2,1992,165307.14,0,1,0,1
2219,2,2,1986,201048.12,0,1,0,1
1880,3,1,2011,198754.88,0,1,0,1
1604,4,1,2008,141495.16,0,1,0,1
2473,3,3,1995,349704.78,0,1,0,1
2195,4,3,1981,210943.64,0,1,0,1
1382,5,3,2016,124651.64,0,1,0,1
1133,4,3,1972,125705.05,0,1,0,1
2208,4,1,2011,132222.44,0,1,0,1
1143,3,1,1988,129611.97,0,1,0,1
2702,4,3,1981,284966.16,0,1,0,1
2654,5,2,1989,340595.75,0,1,0,1
1432,4,2,2006,140253.0,0,1,0,1
1264,5,3,1990,249396.12,0,1,0,1
1428,2,2,1972,234790.36,0,1,0,1
2685,5,3,1968,353868.97,0,1,0,1
1415,4,2,1995,195710.05,0,1,0,1
2476,3,2,1960,287901.88,0,1,0,1
2466,4,1,2011,308876.94,0,1,0,1
2830,3,1,2016,283491.53,0,1,0,1
2806,2,1,2000,229200.44,0,1,0,1
2990,2,1,1965,325636.44,0,1,0,1
2362,3,2,1960,341466.84,0,1,0,1
2541,3,1,1995,275075.03,0,1,0,1
2419,5,2,2020,257481.56,0,1,0,1
2170,2,3,1960,210037.05,0,1,0,1
2090,4,2,1950,242928.66,0,1,0,1
1519,2,1,1993,132377.4,0,1,0,1
1121,5,2,2018,208089.25,0,1,0,1
1339,4,1,1989,177790.86,0,1,0,1
1596,4,1,1991,233253.08,0,1,0,1
1556,4,2,1988,197913.36,0,1,0,1
2878,2,2,1953,280060.03,0,1,0,1
2356,4,3,2009,198379.78,0,1,0,1
2851,3,1,2008,368149.5,0,1,0,1
1014,5,3,1960,73136.59,0,1,0,1
1225,3,3,1992,114969.41,0,1,0,1
2431,3,3,1973,221245.39,0,1,0,1
2451,4,1,2004,203919.58,0,1,0,1
1265,3,2,1950,154157.28,0,1,0,1
2368,4,1,1952,158841.66,0,1,0,1
2517,2,2,1983,162345.4,0,1,0,1
2391,2,1,2009,223231.22,0,1,0,1
1419,2,1,1963,156492.02,0,1,0,1
2450,4,2,1976,362238.44,0,1,0,1
2164,3,3,1969,263450.34,0,1,0,1
1657,5,3,2016,168968.34,0,1,0,1
1178,3,3,2021,155185.53,0,1,0,1
2079,4,3,1956,207408.28,0,1,0,1
1110,4,3,2005,81168.14,0,1,0,1
1231,3,2,2013,253292.88,0,1,0,1
1467,4,1,1989,37922.11,0,1,0,1
1813,3,3,1952,222632.31,0,1,0,1
1322,3,3,1979,153893.66,0,1,0,1
1147,2,1,1968,58361.965,0,1,0,1
1849,3,2,2004,119267.984,0,1,0,1
2993,3,2,2015,330564.7,0,1,0,1
2393,3,1,1976,100884.89,0,1,0,1
2854,4,1,1988,426716.97,0,1,0,1
2137,2,1,1995,245403.11,0,1,0,1
2170,3,1,1991,200724.62,0,1,0,1
1998,2,3,1961,303166.6,0,1,0,1
2037,2,3,1983,191746.97,0,1,0,1
1556,2,2,1991,252602.0,0,1,0,1
1562,3,1,2016,131148.55,0,1,0,1
1886,4,2,2008,156024.05,0,1,0,1
2463,2,3,1990,348099.7,0,1,0,1
2883,2,3,1978,444972.12,0,1,0,1
2312,3,1,1988,255065.1,0,1,0,1
2563,4,3,2021,213136.62,0,1,0,1
2200,3,2,2002,230837.22,0,1,0,1
2868,5,1,2001,360985.8,0,1,0,1
2661,4,1,1989,303678.44,0,1,0,1
2019,4,1,1981,195434.56,0,1,0,1
1309,3,1,1966,96595.52,0,1,0,1
1527,4,2,2016,189255.45,0,1,0,1
1839,4,1,1965,224679.67,0,1,0,1
2462,2,2,1973,305998.53,0,1,0,1
2767,2,2,2006,289377.0,0,1,0,1
2944,4,1,2019,344382.03,0,1,0,1
2669,4,2,1985,301229.44,0,1,0,1
1063,4,1,1982,176985.86,0,1,0,1
1918,2,3,1980,143418.97,0,1,0,1
2878,3,2,2002,293566.66,0,1,0,1
1812,3,1,2013,152849.02,0,1,0,1
1939,3,3,1986,212304.33,0,1,0,1
2111,2,2,1974,196992.3,0,1,0,1
1679,3,2,1992,133707.78,0,1,0,1
1434,4,2,2003,130396.586,0,1,0,1
1681,2,3,1956,169841.28,0,1,0,1
2158,2,2,1995,273113.97,0,1,0,1
1244,4,3,1969,250527.02,0,1,0,1
1532,4,3,1983,310242.22,0,1,0,1
1295,3,3,1960,121230.74,0,1,0,1
1111,3,3,1979,172943.8,0,1,0,1
2612,4,1,1979,267481.5,0,1,0,1
2200,2,2,1967,335358.47,0,1,0,1
2683,5,3,2015,386628.62,0,1,0,1
1100,5,3,1968,116382.85,0,1,0,1
2627,2,3,1983,270568.22,0,1,0,1
2560,2,1,1974,210070.56,0,1,0,1
1057,2,3,1957,83791.64,0,1,0,1
2354,2,2,1980,219112.11,0,1,0,1
2964,4,2,1993,307391.5,0,1,0,1
1833,4,2,2004,210891.55,0,1,0,1
2687,4,3,1963,297343.2,0,1,0,1
2907,2,3,1985,204368.89,0,1,0,1
1892,2,1,1996,224595.56,0,1,0,1
2772,5,3,2007,347255.44,0,1,0,1
1701,2,1,1970,226204.77,0,1,0,1
1428,4,2,1963,271615.34,0,1,0,1
1490,3,3,1990,143854.12,0,1,0,1
1220,2,3,1998,150177.19,0,1,0,1
1527,2,2,1953,195264.95,0,1,0,1
2065,3,1,1991,199998.61,0,1,0,1
1480,3,2,2010,181140.64,0,1,0,1
2871,3,1,2018,297837.56,0,1,0,1
2771,2,2,1961,277532.38,0,1,0,1
1344,5,2,1992,156045.66,0,1,0,1
2916,2,1,2010,324059.25,0,1,0,1
2669,4,1,1997,295972.8,0,1,0,1
2887,4,2,1990,318493.53,0,1,0,1
1550,2,3,1963,166554.64,0,1,0,1
2001,2,2,2019,253897.48,0,1,0,1
1014,3,2,1962,154885.52,0,1,0,1
2160,3,2,2015,147597.9,0,1,0,1
2411,4,1,1950,250085.2,0,1,0,1
1142,3,1,1998,176064.11,0,1,0,1
2092,3,3,2018,190989.58,0,1,0,1
2681,3,2,1972,281089.06,0,1,0,1
1622,5,2,1997,298939.28,0,1,0,1
1771,4,2,1983,191862.17,0,1,0,1
1066,5,3,1953,115882.58,0,1,0,1
2389,2,2,1957,298160.25,0,1,0,1
1767,4,2,1955,272572.7,0,1,0,1
1520,3,3,1986,172393.06,0,1,0,1
1266,4,2,2000,149042.5,0,1,0,1
2532,5,1,2003,329665.34,0,1,0,1
1198,3,2,1975,156386.25,0,1,0,1
2847,5,3,1992,294369.0,0,1,0,1
2510,5,2,1994,241613.23,0,1,0,1
2876,4,2,2001,316704.62,0,1,0,1
2174,3,3,1962,237218.4,0,1,0,1
2206,3,2,1953,218269.53,0,1,0,1
1492,2,3,1957,197955.89,0,1,0,1
2153,2,1,1994,173592.45,0,1,0,1
2657,3,1,1977,239451.7,0,1,0,1
1870,4,2,2018,171540.84,0,1,0,1
1978,2,2,2020,243515.3,0,1,0,1
2749,3,2,1958,321337.44,0,1,0,1
2850,4,1,1994,251504.92,0,1,0,1
2490,5,2,2011,216449.14,0,1,0,1
1143,5,3,2005,169979.69,0,1,0,1
2384,4,1,1969,172562.53,0,1,0,1
1323,3,1,2006,145793.52,0,1,0,1
1950,3,3,2000,286641.2,0,1,0,1
2013,5,1,1982,154322.25,0,1,0,1
1231,4,3,2019,124244.13,0,1,0,1
2714,5,2,1958,192537.36,0,1,0,1
2607,4,2,1957,396359.9,0,1,0,1
2745,5,1,1974,263923.8,0,1,0,1
2296,2,2,1987,258075.02,0,1,0,1
2726,5,1,1952,309234.6,0,1,0,1
2030,4,2,1970,150379.17,0,1,0,1
1545,3,1,1950,212824.98,0,1,0,1
1517,4,3,2015,195490.28,0,1,0,1
1913,3,3,2016,258883.23,0,1,0,1
1133,4,3,1956,76819.1,0,1,0,1
2944,2,3,2021,298646.88,0,1,0,1
1685,2,2,1986,175374.28,0,1,0,1
2175,4,2,1994,313457.12,0,1,0,1
2505,4,2,2009,283857.8,0,1,0,1
1898,5,2,2018,246440.58,0,1,0,1
2625,5,3,2002,361215.44,0,1,0,1
1020,2,3,2002,92435.14,0,1,0,1
1565,5,1,1975,116311.375,0,1,0,1
2894,4,3,1973,256059.64,0,1,0,1
2351,3,2,1996,287095.03,0,1,0,1
1178,5,2,1980,103854.55,0,1,0,1
2811,5,1,2007,290764.72,0,1,0,1
2759,4,2,2007,297737.94,0,1,0,1
2749,5,1,2000,320243.53,0,1,0,1
2082,5,3,1964,193790.61,0,1,0,1
1378,2,2,1999,195919.48,0,1,0,1
1236,4,2,1952,116554.914,0,1,0,1
1282,3,1,2004,172061.73,0,1,0,1
2754,5,1,1951,341618.34,0,1,0,1
2146,5,1,1966,261595.17,0,1,0,1
2321,4,2,2018,266084.34,0,1,0,1
1574,2,3,2020,128668.414,0,1,0,1
1164,3,3,1973,57882.344,0,1,0,1
2722,4,1,2013,314783.2,0,1,0,1
1208,2,1,1977,101826.87,0,1,0,1
2762,5,2,1986,290833.9,0,1,0,1
2412,3,2,2019,266139.38,0,1,0,1
1223,5,1,2007,124220.93,0,1,0,1
1371,5,1,2011,230195.75,0,1,0,1
2710,3,1,1962,329360.38,0,1,0,1
1610,4,3,2010,126351.28,0,1,0,1
1115,5,3,1955,244782.31,0,1,0,1
2047,2,3,2001,241632.7,0,1,0,1
2651,3,2,1951,273443.9,0,1,0,1
2050,2,3,1960,194439.4,0,1,0,1
1270,3,2,1954,274297.4,0,1,0,1
1246,5,1,2008,226084.55,0,1,0,1
1386,3,3,2010,195135.92,0,1,0,1
1558,4,1,1982,194638.12,0,1,0,1
2511,3,1,1966,222157.6,0,1,0,1
2951,4,3,1995,274289.06,0,1,0,1
2279,5,3,2019,288905.2,0,1,0,1
2907,2,2,1988,193069.25,0,1,0,1
2024,4,2,1988,210474.02,0,1,0,1
1545,5,2,2015,147851.33,0,1,0,1
2469,5,3,1988,325679.5,0,1,0,1
1078,3,2,1987,149093.25,0,1,0,1
1333,4,1,1983,61813.383,0,1,0,1
1888,5,2,1977,131898.02,0,1,0,1
2121,4,1,1995,273136.22,0,1,0,1
2990,3,1,2001,403392.25,0,1,0,1
2950,5,2,1985,325000.9,0,1,0,1
1549,2,1,2016,113740.28,0,1,0,1
1309,2,3,1996,106229.84,0,1,0,1
1385,4,2,1996,143369.03,0,1,0,1
1339,5,1,1977,143920.44,0,1,0,1
2468,3,3,1998,362268.94,0,1,0,1
1624,3,2,1974,96352.94,0,1,0,1
1938,4,2,1973,188208.62,0,1,0,1
2296,2,1,1960,288279.8,0,1,0,1
1502,3,2,1963,156251.14,0,1,0,1
2155,3,2,2016,329599.16,0,1,0,1
1596,4,3,1974,184449.7,0,1,0,1
2958,3,1,1974,300024.9,0,1,0,1
1861,5,3,1967,196001.47,0,1,0,1
1592,3,3,2007,168730.31,0,1,0,1
1324,5,2,1983,214779.11,0,1,0,1
1447,2,2,1976,169646.81,0,1,0,1
2640,4,2,1951,261644.73,0,1,0,1
1708,3,3,1983,145956.97,0,1,0,1
2720,5,3,1973,350975.28,0,1,0,1
2857,5,1,1982,304879.16,0,1,0,1
2898,4,3,1990,337687.16,0,1,0,1
2749,3,1,2006,376813.34,0,1,0,1
2301,3,1,1966,197827.12,0,1,0,1
2445,5,2,2018,264007.34,0,1,0,1
1124,4,1,1967,140073.66,0,1,0,1
2105,3,3,2005,150143.2,0,1,0,1
1105,5,2,2008,110490.945,0,1,0,1
2462,2,3,1998,221888.4,0,1,0,1
2723,2,1,1982,232733.27,0,1,0,1
1801,2,3,1958,170063.95,0,1,0,1
2622,3,3,1972,267972.1,0,1,0,1
1873,4,1,1993,298782.28,0,1,0,1
1471,2,3,1990,155851.33,0,1,0,1
1624,5,1,1976,269548.9,0,1,0,1
1012,5,2,1960,124581.59,0,1,0,1
1972,3,2,1997,260828.81,0,1,0,1
1918,5,1,2005,205733.3,0,1,0,1
2821,3,3,2015,340544.0,0,1,0,1
1825,4,2,1997,241185.77,0,1,0,1
2858,5,2,2020,295478.75,0,1,0,1
1247,2,2,1973,200897.98,0,1,0,1
2641,3,2,1965,279270.9,0,1,0,1
2798,5,3,2014,284626.97,0,1,0,1
1581,4,1,1955,172353.67,0,1,0,1
1192,4,3,1983,287173.56,0,1,0,1
1051,4,3,2009,155159.83,0,1,0,1
1881,5,2,2007,174409.06,0,1,0,1
1916,2,1,1989,184966.55,0,1,0,1
1520,5,1,1987,236946.05,0,1,0,1
2786,3,1,1959,411541.8,0,1,0,1
2867,4,3,2020,308954.66,0,1,0,1
2957,2,1,2019,308952.44,0,1,0,1
2088,5,1,1955,213786.53,0,1,0,1
2717,2,2,1979,274980.12,0,1,0,1
1240,5,1,1984,226541.0,0,1,0,1
2407,3,3,2011,312542.7,0,1,0,1
2454,5,3,1959,308145.8,0,1,0,1
2990,3,1,1967,291886.62,0,1,0,1
1082,3,2,1953,165168.75,0,1,0,1
1285,3,3,2001,167443.42,0,1,0,1
1988,4,2,1965,252345.9,0,1,0,1
2557,4,1,1996,261099.52,0,1,0,1
1424,2,3,1955,130472.984,0,1,0,1
1111,4,1,1988,131691.11,0,1,0,1
2782,3,3,1988,287907.03,0,1,0,1
1272,5,2,1954,139343.73,0,1,0,1
2317,5,1,1977,272931.62,0,1,0,1
2916,4,1,1951,263441.53,0,1,0,1
2500,5,2,1977,286415.16,0,1,0,1
1709,5,3,1957,276732.6,0,1,0,1
2956,5,1,2017,318796.7,0,1,0,1
1896,3,2,1989,243335.3,0,1,0,1
2972,5,3,2001,314369.44,0,1,0,1
2914,5,2,1971,354307.0,0,1,0,1
1060,2,3,1994,21164.426,0,1,0,1
2703,5,1,1955,284511.62,0,1,0,1
1537,4,1,1971,195046.83,0,1,0,1
1987,5,1,2019,249465.23,0,1,0,1
2635,4,1,1964,311910.53,0,1,0,1
2350,5,2,1966,255546.83,0,1,0,1
2870,2,2,1960,318830.28,0,1,0,1
1813,4,2,2015,237692.12,0,1,0,1
2229,2,3,1969,239636.1,0,1,0,1
1589,5,1,1985,180106.03,0,1,0,1
1326,2,3,1966,72576.65,0,1,0,1
1607,3,1,2018,87901.72,0,1,0,1
1001,5,3,1963,126913.47,0,1,0,1
2104,3,2,2000,181315.5,0,1,0,1
2861,2,3,1980,343728.72,0,1,0,1
1799,3,3,1973,156138.1,0,1,0,1
1128,2,1,1957,132984.05,0,1,0,1
2081,3,1,2008,320814.06,0,1,0,1
2221,2,2,1958,270791.38,0,1,0,1
2120,3,3,1972,163849.48,0,1,0,1
1460,3,3,1971,246880.06,0,1,0,1
2067,2,3,1982,175215.69,0,1,0,1
1793,5,3,1990,282937.38,0,1,0,1
2120,2,3,1988,268384.28,0,1,0,1
1620,3,3,2006,185649.44,0,1,0,1
1184,2,3,1954,131319.78,0,1,0,1
2092,2,1,1990,211557.2,0,1,0,1
2153,3,2,2013,176229.62,0,1,0,1
2632,3,2,2012,268033.22,0,1,0,1
2654,5,3,1983,309197.06,0,1,0,1
2177,5,1,1978,265352.78,0,1,0,1
2570,3,1,2009,179792.95,0,1,0,1
1078,4,2,2005,118139.28,0,1,0,1
2878,4,1,2007,229515.12,0,1,0,1
2686,5,1,1971,258014.98,0,1,0,1
1514,5,1,1954,133309.48,0,1,0,1
