SquareFeet,Bedrooms,Bathrooms,YearBuilt,Price,state_Rural,state_Suburb,state_Urban,0
1929,5,1,1960,216333.69,1,0,0,0
1871,2,3,2013,209226.14,1,0,0,0
2425,2,2,1964,212248.27,1,0,0,0
2569,4,1,2017,286084.84,1,0,0,0
1020,5,2,1981,102858.0,1,0,0,0
2093,3,1,2007,163710.5,1,0,0,0
1872,4,2,1980,238900.02,1,0,0,0
2033,4,1,2010,148368.38,1,0,0,0
1380,3,3,1955,104113.11,1,0,0,0
2352,2,1,2005,268699.9,1,0,0,0
1478,4,2,2007,159990.19,1,0,0,0
1515,3,2,1978,313909.47,1,0,0,0
2544,3,3,2010,334623.4,1,0,0,0
1153,3,3,1975,95879.19,1,0,0,0
2232,4,1,1986,258945.53,1,0,0,0
2912,5,1,1987,359753.9,1,0,0,0
1246,2,3,1952,82008.04,1,0,0,0
2284,3,2,1978,239490.06,1,0,0,0
2793,2,2,1987,279230.12,1,0,0,0
2628,4,3,2002,298211.47,1,0,0,0
1524,5,3,1998,136180.9,1,0,0,0
2353,2,3,2019,290854.75,1,0,0,0
2212,2,3,1990,367919.1,1,0,0,0
1616,2,1,1965,216818.98,1,0,0,0
2031,4,2,1959,194372.39,1,0,0,0
2321,3,3,1988,172295.78,1,0,0,0
2187,3,2,1985,225926.61,1,0,0,0
1652,4,3,2011,284607.66,1,0,0,0
2291,4,1,1965,299249.16,1,0,0,0
1307,4,1,1998,192173.67,1,0,0,0
2831,5,2,1976,333140.12,1,0,0,0
2855,5,3,1950,282494.75,1,0,0,0
2692,4,2,2012,163763.77,1,0,0,0
1178,5,2,2012,169578.33,1,0,0,0
1088,4,3,2018,134860.23,1,0,0,0
2457,2,1,2010,369010.9,1,0,0,0
1787,5,3,2014,185814.05,1,0,0,0
1747,3,1,1964,186583.33,1,0,0,0
2036,3,1,1967,266000.38,1,0,0,0
1731,5,2,2000,278046.75,1,0,0,0
2129,2,2,1977,297705.2,1,0,0,0
2398,2,3,2006,246576.95,1,0,0,0
1697,3,3,2016,45061.12,1,0,0,0
1593,4,1,1968,173495.3,1,0,0,0
2610,5,1,2004,336882.94,1,0,0,0
2215,3,1,1965,288828.12,1,0,0,0
1955,4,3,1953,256381.55,1,0,0,0
1893,5,1,2020,226101.66,1,0,0,0
1383,2,2,2004,82377.95,1,0,0,0
1215,3,1,1976,138074.2,1,0,0,0
1269,2,1,2019,204671.17,1,0,0,0
1869,2,1,2015,191315.92,1,0,0,0
2542,5,2,1954,235203.69,1,0,0,0
2615,2,3,2008,290541.94,1,0,0,0
2523,3,1,2017,274569.4,1,0,0,0
2577,4,1,1966,331266.0,1,0,0,0
1172,5,3,1968,177314.52,1,0,0,0
2944,5,3,1981,302183.06,1,0,0,0
2462,3,2,2017,235910.6,1,0,0,0
2872,2,3,1970,274545.0,1,0,0,0
1330,3,1,2007,38768.2,1,0,0,0
1893,2,1,1982,63534.35,1,0,0,0
2098,5,2,2002,247115.17,1,0,0,0
2189,2,2,2016,269330.84,1,0,0,0
2212,2,2,2004,259762.62,1,0,0,0
2207,5,2,2017,144114.84,1,0,0,0
2350,2,3,1978,248336.31,1,0,0,0
1904,2,1,2015,259180.88,1,0,0,0
2920,5,2,2008,386178.53,1,0,0,0
1190,3,3,1979,249277.17,1,0,0,0
2223,2,3,1957,249903.44,1,0,0,0
2335,5,3,2011,288524.4,1,0,0,0
1386,3,1,1988,202423.5,1,0,0,0
1463,4,1,1984,259783.0,1,0,0,0
2253,5,2,1976,204703.27,1,0,0,0
1171,4,2,1968,154270.94,1,0,0,0
2110,2,3,1969,205220.4,1,0,0,0
1842,2,3,1961,182553.61,1,0,0,0
2908,2,3,1988,263073.7,1,0,0,0
1382,3,2,1994,192249.89,1,0,0,0
2583,2,1,1953,268409.56,1,0,0,0
1446,5,1,1952,148142.34,1,0,0,0
2391,3,1,1989,351444.66,1,0,0,0
2276,2,3,1983,191445.58,1,0,0,0
2340,2,2,2019,188324.61,1,0,0,0
1414,5,3,1983,255215.17,1,0,0,0
2118,3,2,1994,214507.14,1,0,0,0
2873,2,3,1953,325123.78,1,0,0,0
2073,3,2,2014,221686.48,1,0,0,0
1717,2,2,2014,254584.06,1,0,0,0
2521,3,1,1978,315950.84,1,0,0,0
2102,5,2,1987,251225.81,1,0,0,0
2605,4,3,1967,380169.94,1,0,0,0
1561,5,2,2010,170650.28,1,0,0,0
2799,4,3,2002,303887.66,1,0,0,0
2614,3,1,1986,228946.83,1,0,0,0
1983,4,3,2016,233875.77,1,0,0,0
2724,3,3,1986,286123.0,1,0,0,0
1780,2,3,1977,320201.72,1,0,0,0
2372,3,1,2011,219575.47,1,0,0,0
1764,2,3,1950,187847.16,1,0,0,0
1920,2,2,2014,107193.42,1,0,0,0
1013,2,3,1977,146511.38,1,0,0,0
2232,4,2,1995,210188.44,1,0,0,0
2591,4,3,2016,301257.56,1,0,0,0
2117,4,2,1983,270230.06,1,0,0,0
1596,5,3,1957,180041.05,1,0,0,0
1756,3,1,1954,160749.56,1,0,0,0
2045,2,2,1980,181244.03,1,0,0,0
2807,4,1,2007,290925.47,1,0,0,0
1305,4,1,1954,206030.42,1,0,0,0
2505,2,2,2000,262083.12,1,0,0,0
2413,3,1,1993,243683.98,1,0,0,0
1998,4,2,2003,196611.56,1,0,0,0
2683,5,1,1993,291040.03,1,0,0,0
2449,2,3,1982,176109.27,1,0,0,0
1264,2,1,1975,217616.4,1,0,0,0
1611,4,2,1990,174750.12,1,0,0,0
2462,5,3,1993,289397.03,1,0,0,0
2632,3,3,2003,327284.0,1,0,0,0
1326,2,2,2005,186309.94,1,0,0,0
1894,5,1,1970,206032.4,1,0,0,0
1096,5,1,2010,76669.45,1,0,0,0
2283,2,3,1968,157568.72,1,0,0,0
2306,4,1,1967,307089.4,1,0,0,0
2706,2,2,2013,208392.62,1,0,0,0
1058,4,2,1993,137767.05,1,0,0,0
2605,3,3,2005,263505.9,1,0,0,0
1317,2,2,1979,127385.33,1,0,0,0
2487,3,1,1995,212616.08,1,0,0,0
2463,5,1,1969,254515.31,1,0,0,0
1693,4,3,1990,359498.03,1,0,0,0
1170,2,2,2001,147698.05,1,0,0,0
1294,5,2,1965,170085.39,1,0,0,0
1188,5,3,1973,193598.89,1,0,0,0
2205,4,2,1951,367469.88,1,0,0,0
1761,4,1,1969,236266.81,1,0,0,0
1070,2,2,2003,92771.414,1,0,0,0
1145,3,2,1960,143701.78,1,0,0,0
2529,2,1,2007,329314.75,1,0,0,0
2840,4,3,2019,328821.06,1,0,0,0
1473,3,1,2011,153591.61,1,0,0,0
2321,5,3,2014,250368.19,1,0,0,0
2719,4,2,1966,277276.7,1,0,0,0
1690,4,2,1975,244383.53,1,0,0,0
2221,5,3,1956,277108.0,1,0,0,0
2151,2,1,1997,345179.72,1,0,0,0
1531,3,3,2014,136812.25,1,0,0,0
2392,3,3,2006,319749.03,1,0,0,0
1535,2,3,1966,196676.38,1,0,0,0
1981,3,3,2021,289879.44,1,0,0,0
1950,5,2,1991,306861.88,1,0,0,0
1610,4,1,2006,213474.78,1,0,0,0
1573,3,3,1987,184199.06,1,0,0,0
1458,3,3,1990,228463.23,1,0,0,0
1125,4,1,1998,167950.53,1,0,0,0
2522,5,3,2003,380444.78,1,0,0,0
1553,4,2,1950,230570.36,1,0,0,0
1609,4,2,1968,203086.11,1,0,0,0
2984,5,1,1983,373296.12,1,0,0,0
1401,2,3,1980,216544.69,1,0,0,0
1121,4,3,1956,142711.69,1,0,0,0
1984,5,2,1967,226691.84,1,0,0,0
2133,2,3,1950,277232.2,1,0,0,0
2463,5,2,1968,312703.0,1,0,0,0
2986,3,1,2009,378220.7,1,0,0,0
2591,3,2,1951,322635.28,1,0,0,0
2910,2,3,1960,196250.3,1,0,0,0
1896,2,1,1959,175696.31,1,0,0,0
1852,5,1,1954,238750.7,1,0,0,0
1218,3,2,1958,162860.17,1,0,0,0
2551,3,2,1990,283661.4,1,0,0,0
2077,4,3,1976,262025.89,1,0,0,0
1847,5,1,1975,252844.66,1,0,0,0
1585,4,2,1965,123430.54,1,0,0,0
2296,4,2,1958,305024.12,1,0,0,0
1534,5,1,1978,188417.33,1,0,0,0
2414,2,2,2014,242211.02,1,0,0,0
1692,2,1,1966,218129.33,1,0,0,0
1872,4,2,2011,184933.72,1,0,0,0
2363,3,3,1981,216835.94,1,0,0,0
1750,3,1,1969,208693.1,1,0,0,0
1500,3,2,1964,205165.23,1,0,0,0
1210,3,2,1977,89539.3,1,0,0,0
2937,3,2,1999,263953.34,1,0,0,0
2302,4,2,1973,250916.53,1,0,0,0
1390,5,1,1972,157868.22,1,0,0,0
2870,5,1,1968,286823.62,1,0,0,0
1974,4,1,1951,272453.25,1,0,0,0
1547,3,3,2001,205324.14,1,0,0,0
2852,2,1,2021,324945.56,1,0,0,0
2590,5,3,1990,319184.7,1,0,0,0
1847,2,3,1976,310906.8,1,0,0,0
1805,5,3,1979,212721.75,1,0,0,0
1412,3,1,1963,99828.08,1,0,0,0
1545,4,3,1968,240806.64,1,0,0,0
1168,4,1,2006,144248.78,1,0,0,0
1680,2,3,1979,202286.36,1,0,0,0
2337,4,1,1968,157844.97,1,0,0,0
1031,5,2,1995,139119.75,1,0,0,0
1286,3,1,1972,156184.55,1,0,0,0
2066,3,3,2016,124945.81,1,0,0,0
2926,3,3,1993,377692.4,1,0,0,0
2126,3,2,2019,134734.72,1,0,0,0
1916,4,2,1959,213330.69,1,0,0,0
2232,3,1,1960,318124.7,1,0,0,0
2120,3,3,1983,252501.44,1,0,0,0
2650,3,2,2004,267696.12,1,0,0,0
1031,4,2,1969,132656.42,1,0,0,0
1666,5,1,1965,201757.34,1,0,0,0
1283,2,2,1976,199549.08,1,0,0,0
2624,5,1,1993,357604.8,1,0,0,0
2238,2,2,1980,262170.34,1,0,0,0
1100,3,2,1976,167917.02,1,0,0,0
1175,5,2,2002,259629.22,1,0,0,0
1426,2,2,1976,114034.34,1,0,0,0
2140,5,1,1961,152143.56,1,0,0,0
2189,2,1,1976,235607.6,1,0,0,0
1040,3,2,1980,171805.92,1,0,0,0
1428,5,2,1982,195854.67,1,0,0,0
1656,2,1,1956,191249.47,1,0,0,0
1888,4,2,2005,133449.33,1,0,0,0
2341,3,1,1953,300449.84,1,0,0,0
2672,3,1,2014,302748.97,1,0,0,0
1835,3,3,1965,151187.0,1,0,0,0
2296,2,3,1951,217564.25,1,0,0,0
1953,3,2,1976,298407.8,1,0,0,0
2364,3,2,1958,222080.94,1,0,0,0
1660,5,1,2014,152401.16,1,0,0,0
1273,4,2,2020,189411.03,1,0,0,0
2427,3,1,1960,278947.3,1,0,0,0
2399,2,3,1969,312488.97,1,0,0,0
2911,4,2,1989,251707.03,1,0,0,0
1264,2,2,2002,84297.52,1,0,0,0
1728,5,1,2005,292976.5,1,0,0,0
2177,5,1,1986,185530.36,1,0,0,0
1091,5,2,2020,77616.43,1,0,0,0
2154,4,2,2005,294566.1,1,0,0,0
1809,2,1,1986,186045.55,1,0,0,0
1272,5,1,2018,163561.66,1,0,0,0
2952,2,1,1969,315484.84,1,0,0,0
1176,5,2,1968,197413.6,1,0,0,0
2719,4,2,2018,256200.36,1,0,0,0
1642,2,1,2014,183954.67,1,0,0,0
1566,4,3,1999,179760.97,1,0,0,0
1665,4,1,2005,171898.53,1,0,0,0
2735,4,2,1954,271855.03,1,0,0,0
2653,2,3,1955,256114.53,1,0,0,0
1143,2,1,1971,157815.55,1,0,0,0
1441,2,3,1996,248121.05,1,0,0,0
2935,3,2,2000,239077.97,1,0,0,0
2359,2,1,1950,210148.38,1,0,0,0
2094,4,1,1981,358606.66,1,0,0,0
1665,5,1,1977,134421.73,1,0,0,0
1089,5,1,1952,70589.93,1,0,0,0
2184,5,2,1984,222419.83,1,0,0,0
1537,4,2,1970,271846.16,1,0,0,0
2144,5,2,1996,165151.42,1,0,0,0
1067,5,1,1965,146360.88,1,0,0,0
1458,3,3,1960,250389.84,1,0,0,0
2537,4,2,1950,160685.81,1,0,0,0
1619,4,3,2002,140038.12,1,0,0,0
2309,4,3,2003,203577.45,1,0,0,0
2584,3,3,1976,357640.7,1,0,0,0
2163,3,3,1966,231971.23,1,0,0,0
1555,3,2,1951,171859.62,1,0,0,0
2613,4,1,1986,251806.61,1,0,0,0
1609,2,3,1961,212274.88,1,0,0,0
1747,3,1,1952,240244.8,1,0,0,0
1660,5,3,1968,198943.0,1,0,0,0
1923,3,3,1984,229781.02,1,0,0,0
2959,4,2,1959,366981.38,1,0,0,0
2601,2,2,1964,262590.62,1,0,0,0
1745,3,1,1962,157484.36,1,0,0,0
2228,3,1,1974,303868.28,1,0,0,0
1303,4,1,1990,148218.56,1,0,0,0
1898,2,2,1969,170059.36,1,0,0,0
2291,2,3,1971,253040.27,1,0,0,0
2635,4,1,2016,313751.4,1,0,0,0
2362,5,2,1980,305979.9,1,0,0,0
2579,2,3,1968,327385.22,1,0,0,0
1523,3,2,1960,175735.08,1,0,0,0
2757,4,1,1976,391486.97,1,0,0,0
2396,4,2,1950,234991.77,1,0,0,0
2094,3,2,1962,204571.55,1,0,0,0
2583,5,2,1998,298466.22,1,0,0,0
2797,5,3,2015,314335.3,1,0,0,0
1083,4,2,1977,111928.52,1,0,0,0
1356,3,2,1997,184246.61,1,0,0,0
1442,5,2,2002,180944.62,1,0,0,0
1522,5,1,1964,157027.3,1,0,0,0
1580,3,2,1963,218100.4,1,0,0,0
2316,2,3,1961,260266.31,1,0,0,0
2032,4,1,1987,229728.02,1,0,0,0
2294,4,3,1954,271157.6,1,0,0,0
1092,4,2,2006,102796.1,1,0,0,0
1404,5,1,2018,158467.7,1,0,0,0
1839,5,3,2000,286597.38,1,0,0,0
2863,2,3,1972,331965.03,1,0,0,0
2641,2,1,1988,197524.11,1,0,0,0
1630,3,3,1987,88912.91,1,0,0,0
2526,2,1,2020,227226.14,1,0,0,0
2037,4,3,1958,129172.27,1,0,0,0
2675,4,1,2017,259865.19,1,0,0,0
2829,2,1,2013,265216.97,1,0,0,0
1363,4,3,2008,225516.02,1,0,0,0
2261,5,3,1974,271607.78,1,0,0,0
1545,2,2,1952,197101.48,1,0,0,0
1521,4,2,2003,73686.695,1,0,0,0
2680,5,3,1955,294392.0,1,0,0,0
1962,3,3,2014,263448.1,1,0,0,0
1882,4,3,1997,288056.16,1,0,0,0
1865,4,1,2011,148859.1,1,0,0,0
1196,5,1,2010,182110.69,1,0,0,0
1018,5,1,1985,132536.53,1,0,0,0
1641,3,2,1972,162790.61,1,0,0,0
2104,2,1,1999,183883.72,1,0,0,0
1391,4,3,2010,213645.89,1,0,0,0
2464,4,3,1954,319141.97,1,0,0,0
2785,5,2,2010,297671.12,1,0,0,0
2332,4,3,1984,293856.47,1,0,0,0
1739,2,1,2014,112028.086,1,0,0,0
2545,5,2,2007,403485.03,1,0,0,0
1468,4,3,1983,230886.39,1,0,0,0
1211,2,1,2015,96757.11,1,0,0,0
2549,4,1,1981,183827.03,1,0,0,0
1751,5,1,2000,198542.81,1,0,0,0
2461,3,3,1957,165641.14,1,0,0,0
2777,5,1,1995,283000.38,1,0,0,0
1235,5,3,2010,225773.61,1,0,0,0
2043,3,2,1954,170384.22,1,0,0,0
1904,2,2,1984,175488.47,1,0,0,0
2152,3,3,1951,199098.88,1,0,0,0
2317,3,1,1958,272892.84,1,0,0,0
1555,4,3,1966,222912.89,1,0,0,0
2074,5,3,1961,231021.31,1,0,0,0
2317,2,1,1962,173297.69,1,0,0,0
1265,3,1,2019,233865.16,1,0,0,0
1711,3,2,1964,183640.89,1,0,0,0
2466,4,1,1992,283120.88,1,0,0,0
1824,3,2,2014,268215.78,1,0,0,0
1755,5,2,2009,161216.98,1,0,0,0
2995,2,3,1983,339499.22,1,0,0,0
1109,3,3,1994,202794.89,1,0,0,0
2769,4,3,1982,290861.97,1,0,0,0
2817,3,1,2008,392462.06,1,0,0,0
1024,5,2,1957,81960.52,1,0,0,0
1842,3,2,1987,258205.67,1,0,0,0
1790,5,3,2012,263565.84,1,0,0,0
1056,4,3,1995,105551.28,1,0,0,0
1342,3,3,1980,156492.84,1,0,0,0
1476,4,2,2019,116801.69,1,0,0,0
2822,3,1,2009,365381.38,1,0,0,0
1575,5,1,1979,216265.2,1,0,0,0
1288,4,2,1997,206496.27,1,0,0,0
1257,2,2,1997,171710.19,1,0,0,0
1529,4,3,2006,162743.86,1,0,0,0
2020,3,3,1977,142829.12,1,0,0,0
1401,2,2,1998,120923.734,1,0,0,0
2789,3,2,1960,362822.1,1,0,0,0
1087,4,3,1956,80274.305,1,0,0,0
1583,5,3,1969,207227.06,1,0,0,0
1905,5,1,1995,306987.66,1,0,0,0
1435,5,3,1998,141895.19,1,0,0,0
1193,3,1,2010,148193.73,1,0,0,0
2184,2,2,1975,188235.64,1,0,0,0
1740,4,3,1966,103006.77,1,0,0,0
2302,4,2,1959,256775.95,1,0,0,0
2743,5,2,1957,318023.34,1,0,0,0
1791,4,3,1983,150536.67,1,0,0,0
2927,4,3,1995,340521.0,1,0,0,0
1056,5,2,1983,208224.98,1,0,0,0
1004,3,1,1987,170202.17,1,0,0,0
2205,2,1,2004,251606.48,1,0,0,0
2362,4,3,2010,292371.88,1,0,0,0
2282,3,1,2015,256531.44,1,0,0,0
1890,5,2,1994,207229.55,1,0,0,0
1970,3,2,1977,278488.3,1,0,0,0
2131,4,2,2021,232871.06,1,0,0,0
1981,4,2,1998,151626.28,1,0,0,0
1971,2,1,1992,187165.47,1,0,0,0
1996,3,1,2003,239113.06,1,0,0,0
1281,3,1,1968,135572.27,1,0,0,0
2111,5,1,2016,234055.22,1,0,0,0
2227,3,1,1995,261503.81,1,0,0,0
1935,2,2,2019,248943.77,1,0,0,0
1543,2,2,1983,144894.05,1,0,0,0
2420,2,2,2001,223748.36,1,0,0,0
2540,3,2,1979,253734.61,1,0,0,0
2482,3,3,2001,172663.92,1,0,0,0
2353,3,2,1960,236305.92,1,0,0,0
2716,5,2,1985,363881.78,1,0,0,0
1654,3,2,1955,192989.64,1,0,0,0
2385,5,2,1977,278154.94,1,0,0,0
2378,2,1,1985,274876.47,1,0,0,0
1254,4,2,1969,206763.64,1,0,0,0
2166,5,1,2002,338458.6,1,0,0,0
2775,2,2,2018,218042.39,1,0,0,0
1709,3,2,2014,171076.17,1,0,0,0
1576,2,2,1963,160976.48,1,0,0,0
1010,2,2,1985,69458.555,1,0,0,0
2643,4,1,1968,286287.34,1,0,0,0
1236,5,1,1978,225455.55,1,0,0,0
2959,3,1,2010,291695.44,1,0,0,0
1460,5,1,2001,219150.94,1,0,0,0
1254,3,3,2014,111772.695,1,0,0,0
1615,2,1,2013,79845.3,1,0,0,0
1335,3,3,1956,170521.22,1,0,0,0
1670,3,2,1972,218606.98,1,0,0,0
1873,4,1,1956,231830.62,1,0,0,0
1299,3,3,1994,149938.05,1,0,0,0
2625,4,2,1984,245219.69,1,0,0,0
1949,3,2,1978,274307.78,1,0,0,0
1755,3,3,2001,306255.4,1,0,0,0
2717,4,1,1968,381003.38,1,0,0,0
1283,2,2,2016,130397.84,1,0,0,0
2335,4,3,1998,267256.94,1,0,0,0
1098,4,1,1975,105127.23,1,0,0,0
1569,2,2,1999,34874.258,1,0,0,0
2098,3,1,2001,217201.25,1,0,0,0
2204,4,1,1976,231820.81,1,0,0,0
1544,5,1,1955,162070.14,1,0,0,0
1306,5,2,1998,230476.1,1,0,0,0
1654,2,3,1952,161027.88,1,0,0,0
1677,5,3,2008,218445.39,1,0,0,0
2618,3,2,2005,190868.06,1,0,0,0
1306,3,3,2017,172418.75,1,0,0,0
1521,3,3,1958,183650.6,1,0,0,0
2419,2,3,1967,283430.03,1,0,0,0
1003,4,1,1968,115125.88,1,0,0,0
1803,2,1,2003,171349.31,1,0,0,0
2304,5,1,1970,187819.92,1,0,0,0
1214,4,2,1992,186694.72,1,0,0,0
2544,5,3,1979,215713.33,1,0,0,0
1572,5,3,1997,169742.39,1,0,0,0
2332,4,1,1990,213199.86,1,0,0,0
2954,5,2,2013,375486.34,1,0,0,0
2533,5,2,1979,305592.44,1,0,0,0
2086,3,3,1959,161838.1,1,0,0,0
2656,4,3,1974,404371.1,1,0,0,0
2997,4,1,1986,391470.25,1,0,0,0
1771,4,2,1974,200966.92,1,0,0,0
2884,2,3,2018,274650.38,1,0,0,0
2278,5,1,1967,304138.84,1,0,0,0
1428,2,1,1966,184174.58,1,0,0,0
1433,5,3,1964,234837.38,1,0,0,0
1681,3,2,1997,225621.42,1,0,0,0
2092,2,1,1984,105394.84,1,0,0,0
1745,3,3,1998,196425.5,1,0,0,0
2536,4,1,2002,233912.53,1,0,0,0
1863,2,1,1954,148168.89,1,0,0,0
2709,3,3,1954,270803.7,1,0,0,0
2193,3,3,1981,272913.56,1,0,0,0
2958,4,1,1975,405717.84,1,0,0,0
2113,4,3,1959,218725.06,1,0,0,0
1560,2,1,1994,171341.14,1,0,0,0
1293,2,2,2007,162081.66,1,0,0,0
1918,5,3,2010,226876.86,1,0,0,0
2173,2,1,1954,192428.36,1,0,0,0
1432,5,3,1992,132100.34,1,0,0,0
1058,4,3,1990,131171.12,1,0,0,0
1471,5,1,1985,213414.0,1,0,0,0
2262,2,2,1965,277174.16,1,0,0,0
1926,3,3,1952,247065.34,1,0,0,0
2390,3,1,1973,224431.73,1,0,0,0
2191,4,1,1965,256668.2,1,0,0,0
2074,4,3,2014,303720.0,1,0,0,0
2834,5,1,1973,368566.88,1,0,0,0
2633,5,2,1998,271673.28,1,0,0,0
2974,5,2,1983,357299.56,1,0,0,0
1379,3,2,1991,183951.47,1,0,0,0
1473,2,2,1960,169046.45,1,0,0,0
2103,5,2,1952,180264.12,1,0,0,0
2484,3,3,1993,415280.06,1,0,0,0
2487,5,1,2021,290292.44,1,0,0,0
1477,3,2,1973,219537.39,1,0,0,0
1816,5,1,2005,192165.64,1,0,0,0
2334,4,3,2008,258404.58,1,0,0,0
2492,4,2,2004,333190.03,1,0,0,0
2067,3,3,1978,276563.66,1,0,0,0
2972,4,2,1957,311691.66,1,0,0,0
1527,5,1,2007,241358.75,1,0,0,0
1164,5,2,1965,167267.28,1,0,0,0
2998,4,1,2018,336755.47,1,0,0,0
2009,5,3,1967,210525.5,1,0,0,0
1036,2,3,1983,182426.75,1,0,0,0
1402,5,2,1989,112855.445,1,0,0,0
1413,3,1,1973,142489.88,1,0,0,0
1044,2,2,1967,123791.58,1,0,0,0
1867,2,1,1976,221183.55,1,0,0,0
1819,3,1,1960,173468.8,1,0,0,0
1364,5,3,1987,107102.72,1,0,0,0
2530,5,1,2006,381004.53,1,0,0,0
2729,5,2,2010,245025.5,1,0,0,0
1324,4,3,1982,144584.0,1,0,0,0
1054,4,1,2002,125169.664,1,0,0,0
2320,4,3,1957,410537.56,1,0,0,0
2913,2,2,2012,282445.44,1,0,0,0
2545,3,1,2005,241743.95,1,0,0,0
2467,4,3,1989,236027.66,1,0,0,0
2428,4,1,1992,295368.84,1,0,0,0
2800,5,3,2016,261973.19,1,0,0,0
2597,4,1,1959,284511.97,1,0,0,0
1478,3,3,1970,201618.19,1,0,0,0
2468,2,1,2010,358920.53,1,0,0,0
1146,4,2,1992,133524.61,1,0,0,0
2329,2,2,2018,241584.3,1,0,0,0
1220,2,2,2005,207731.75,1,0,0,0
2968,5,2,1967,301509.47,1,0,0,0
2094,3,2,2003,215184.31,1,0,0,0
2556,2,2,2000,353202.6,1,0,0,0
1982,4,3,2003,192041.98,1,0,0,0
1915,5,2,1977,218290.58,1,0,0,0
2812,2,2,2018,391963.3,1,0,0,0
2553,3,3,1995,270473.84,1,0,0,0
2733,2,1,2000,304559.22,1,0,0,0
2449,3,1,2020,252564.05,1,0,0,0
2346,4,2,2007,230529.67,1,0,0,0
2176,3,1,1988,249694.17,1,0,0,0
1638,2,1,1951,223359.06,1,0,0,0
1997,4,3,2011,272343.3,1,0,0,0
2459,5,1,1990,295893.66,1,0,0,0
1683,5,2,2005,157207.86,1,0,0,0
1108,2,1,1970,88240.7,1,0,0,0
2974,2,1,1980,332659.4,1,0,0,0
1372,3,1,1968,76403.27,1,0,0,0
2520,5,1,2002,234000.7,1,0,0,0
1200,4,1,1963,175610.36,1,0,0,0
1274,2,2,1998,95042.0,1,0,0,0
1210,5,1,2003,148006.03,1,0,0,0
1702,2,3,2011,125307.12,1,0,0,0
2577,5,2,1960,275940.28,1,0,0,0
1314,5,3,2007,167404.78,1,0,0,0
1942,3,2,1964,192700.86,1,0,0,0
2552,3,1,2012,274687.16,1,0,0,0
1422,5,1,1955,101516.69,1,0,0,0
2489,3,1,1979,335615.22,1,0,0,0
1757,4,3,1960,280265.78,1,0,0,0
2104,3,2,1966,204654.14,1,0,0,0
2732,5,2,1971,301719.12,1,0,0,0
1203,4,1,1965,155799.88,1,0,0,0
1727,2,3,1957,165283.25,1,0,0,0
1195,3,2,1965,187373.23,1,0,0,0
1306,4,2,2020,248810.95,1,0,0,0
2687,4,2,2006,272711.47,1,0,0,0
2961,3,1,2011,344058.5,1,0,0,0
1722,5,1,1989,203247.25,1,0,0,0
1779,5,3,2010,276211.78,1,0,0,0
1528,3,2,2016,178983.61,1,0,0,0
1797,3,1,1995,184540.48,1,0,0,0
1343,3,3,1997,170237.55,1,0,0,0
2634,5,3,1952,341700.03,1,0,0,0
2358,2,1,1979,243063.7,1,0,0,0
2947,2,3,1996,317794.66,1,0,0,0
1794,4,1,1980,166892.84,1,0,0,0
2099,4,2,1975,157983.12,1,0,0,0
1432,3,3,1954,177245.84,1,0,0,0
2070,3,1,2006,224286.56,1,0,0,0
2119,2,3,2012,98511.93,1,0,0,0
1957,3,1,1962,192832.53,1,0,0,0
2965,5,1,1979,382189.03,1,0,0,0
2951,3,3,2010,275988.47,1,0,0,0
1529,5,1,1980,311517.28,1,0,0,0
1988,4,3,1962,244106.75,1,0,0,0
1427,2,1,2003,181358.95,1,0,0,0
2607,3,1,1992,224589.92,1,0,0,0
2502,3,3,1972,271015.38,1,0,0,0
2789,4,1,1968,351373.75,1,0,0,0
2862,4,3,1970,316894.62,1,0,0,0
2425,2,1,1959,285257.28,1,0,0,0
2531,5,1,2008,299535.9,1,0,0,0
2278,2,2,1955,165272.95,1,0,0,0
1593,2,3,2005,216345.06,1,0,0,0
1388,2,3,1974,160495.48,1,0,0,0
2027,4,3,2011,217434.83,1,0,0,0
1166,5,2,1997,124010.44,1,0,0,0
1959,2,2,2001,206834.47,1,0,0,0
1408,4,2,2017,248961.4,1,0,0,0
2173,3,2,1951,275846.3,1,0,0,0
2334,3,1,2001,320239.28,1,0,0,0
1216,2,2,2002,130632.19,1,0,0,0
1000,2,3,2000,158782.97,1,0,0,0
2158,4,2,2018,241870.97,1,0,0,0
2720,3,3,1985,300516.3,1,0,0,0
2374,2,3,1952,294932.22,1,0,0,0
1617,2,2,1961,150038.05,1,0,0,0
1809,2,1,1965,156255.22,1,0,0,0
1379,3,3,1985,131928.83,1,0,0,0
1657,3,3,2012,213829.73,1,0,0,0
1016,5,2,2009,294856.1,1,0,0,0
1326,5,3,2014,158061.02,1,0,0,0
1317,5,1,1967,104235.055,1,0,0,0
2502,5,3,1977,311977.3,1,0,0,0
2275,3,1,1956,230391.11,1,0,0,0
1044,3,2,1969,82016.03,1,0,0,0
2202,3,1,2019,283010.0,1,0,0,0
2917,2,1,2007,300107.22,1,0,0,0
1417,2,1,1990,213272.66,1,0,0,0
2101,5,1,1993,216491.08,1,0,0,0
1514,4,3,2018,126897.61,1,0,0,0
1213,4,2,2007,271610.78,1,0,0,0
2877,4,1,1984,207549.84,1,0,0,0
1331,2,2,2002,132583.6,1,0,0,0
2027,5,3,2000,279323.75,1,0,0,0
2075,2,1,1972,246999.23,1,0,0,0
2669,4,3,1998,366303.9,1,0,0,0
